bag_name,node,scenario,d_estimated_m,d_depth_m,error_m,good_20cm
bag_P1_S1.2_01,yolo,S1.2,4.66,7.713242031620596,3.053242031620596,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.713242031620596,3.053242031620596,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,6.728944011170954,2.068944011170954,False
bag_P1_S1.2_01,yolo,S1.2,4.66,6.728944011170954,2.068944011170954,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.312953687903306,2.652953687903306,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.312953687903306,2.652953687903306,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.322911292860343,3.6629112928603433,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.322911292860343,3.6629112928603433,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,6.658124066923045,1.9981240669230447,False
bag_P1_S1.2_01,yolo,S1.2,4.66,6.658124066923045,1.9981240669230447,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.530546514263423,2.870546514263423,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.530546514263423,2.870546514263423,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.9062015785470745,3.2462015785470744,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.9062015785470745,3.2462015785470744,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.270872243384064,2.6108722433840637,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.270872243384064,2.6108722433840637,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.784781856329996,4.124781856329996,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.620867723160319,2.9608677231603187,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.620867723160319,2.9608677231603187,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.441251610440284,2.7812516104402842,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.441251610440284,2.7812516104402842,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.713242031620596,3.053242031620596,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.713242031620596,3.053242031620596,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.530546514263423,2.870546514263423,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.530546514263423,2.870546514263423,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.441251610440284,2.7812516104402842,False
bag_P1_S1.2_01,yolo,S1.2,4.66,7.441251610440284,2.7812516104402842,False
bag_P1_S1.2_01,yolo,S1.2,4.66,8.21411512438822,3.55411512438822,False
bag_P1_S1_01,yolo,S1,10.21,6.58347632606646,3.6265236739335407,False
bag_P1_S1_01,yolo,S1,10.21,5.4649433421631075,4.745056657836893,False
bag_P1_S1_01,yolo,S1,10.21,4.733031696266392,5.476968303733609,False
bag_P1_S1_01,yolo,S1,10.21,4.684598837892478,5.5254011621075225,False
bag_P1_S1_01,yolo,S1,10.21,5.265090379561818,4.944909620438183,False
bag_P1_S1_01,yolo,S1,10.21,5.619736577530839,4.590263422469162,False
bag_P1_S1_01,yolo,S1,10.21,10.262114975493043,0.05211497549304234,True
bag_P1_S1_01,yolo,S1,0.85,0.9283671920600605,0.07836719206006049,True
bag_P1_S1_01,yolo,S1,0.84,0.9308193314865482,0.0908193314865482,True
bag_P1_S1_01,yolo,S1,0.82,0.8206263428955366,0.0006263428955366468,True
bag_P1_S1_01,yolo,S1,0.8,0.8188761494699854,0.018876149469985393,True
bag_P1_S1_01,yolo,S1,0.78,0.814888064058139,0.034888064058138935,True
bag_P1_S1_01,yolo,S1,0.77,0.812198271905287,0.04219827190528702,True
bag_P1_S1_01,yolo,S1,0.77,0.8090842849513272,0.03908428495132721,True
bag_P1_S1_01,yolo,S1,0.76,0.8088142561583791,0.04881425615837909,True
bag_P1_S1_01,yolo,S1,0.76,0.8094999377347679,0.04949993773476791,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8074322146517867,0.04743221465178671,True
bag_P1_S1_01,yolo,S1,0.76,0.8074322146517867,0.04743221465178671,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8105337684653051,0.05053376846530511,True
bag_P1_S1_01,yolo,S1,0.76,0.8105337684653051,0.05053376846530511,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8053645531907124,0.04536455319071242,True
bag_P1_S1_01,yolo,S1,0.76,0.8084661070042307,0.04846610700423071,True
bag_P1_S1_01,yolo,S1,0.76,0.8084661070042307,0.04846610700423071,True
bag_P1_S1_01,yolo,S1,0.76,0.8157029837398978,0.05570298373989779,True
bag_P1_S1_01,yolo,S1,0.76,0.8157029837398978,0.05570298373989779,True
bag_P1_S1_01,yolo,S1,0.76,0.8094999377347679,0.04949993773476791,True
bag_P1_S1_01,yolo,S1,0.76,0.8094999377347679,0.04949993773476791,True
bag_P1_S1_01,yolo,S1,0.76,0.8084661070042307,0.04846610700423071,True
bag_P1_S1_01,yolo,S1,0.76,0.8084661070042307,0.04846610700423071,True
bag_P1_S1_01,yolo,S1,0.76,0.8094999377347679,0.04949993773476791,True
bag_P1_S1_01,yolo,S1,0.76,0.8094999377347679,0.04949993773476791,True
bag_P1_S1_01,yolo,S1,0.76,0.8032968301077312,0.04329683010773122,True
bag_P1_S1_01,yolo,S1,0.76,0.8032968301077312,0.04329683010773122,True
bag_P1_S1_01,yolo,S1,0.77,0.8398032765079676,0.06980327650796758,True
bag_P1_S1_01,yolo,S1,0.8,0.9613373796298299,0.16133737962982986,True
bag_P1_S1_01,yolo,S1,0.81,0.9607637216817349,0.1507637216817348,True
bag_P1_S1_01,yolo,S1,0.86,1.0997165008821193,0.23971650088211927,False
bag_P1_S1_01,yolo,S1,0.88,1.090330575855947,0.21033057585594694,False
bag_P1_S1_01,yolo,S1,0.94,1.241357720121181,0.301357720121181,False
bag_P1_S1_01,yolo,S1,0.97,1.2404523967463918,0.2704523967463919,False
bag_P1_S1_01,yolo,S1,1.02,1.3547406426790787,0.33474064267907866,False
bag_P1_S1_01,yolo,S1,1.05,1.359374013866498,0.309374013866498,False
bag_P1_S1_01,yolo,S1,1.15,1.5178918158914367,0.3678918158914368,False
bag_P1_S1_01,yolo,S1,1.25,1.6661918260260804,0.4161918260260804,False
bag_P1_S1_01,yolo,S1,1.28,1.6654962598088616,0.3854962598088616,False
bag_P1_S1_01,yolo,S1,1.35,1.83716470403199,0.48716470403198997,False
bag_P1_S1_01,yolo,S1,1.42,1.847366551251883,0.42736655125188316,False
bag_P1_S1_01,yolo,S1,1.49,1.9709801107118297,0.48098011071182967,False
bag_P1_S1_01,yolo,S1,1.53,1.978071257799374,0.44807125779937396,False
bag_P1_S1_01,yolo,S1,1.63,2.058991153065772,0.42899115306577196,False
bag_P1_S1_01,yolo,S1,1.66,2.0367792961642177,0.3767792961642178,False
bag_P1_S1_01,yolo,S1,1.69,2.1663279127918362,0.4763279127918363,False
bag_P1_S1_01,yolo,S1,1.7,2.1637402166464264,0.4637402166464264,False
bag_P1_S1_01,yolo,S1,1.7,2.1089375511949995,0.4089375511949995,False
bag_P1_S1_01,yolo,S1,1.7,2.103673354819877,0.4036733548198772,False
bag_P1_S1_01,yolo,S1,1.67,2.0369175963715604,0.3669175963715605,False
bag_P1_S1_01,yolo,S1,1.65,2.0255216273400607,0.3755216273400608,False
bag_P1_S1_01,yolo,S1,1.59,1.863439950498951,0.27343995049895087,False
bag_P1_S1_01,yolo,S1,1.56,1.860384674090032,0.300384674090032,False
bag_P1_S1_01,yolo,S1,1.5,1.726621396005397,0.2266213960053971,False
bag_P1_S1_01,yolo,S1,1.48,1.7197309132587477,0.23973091325874774,False
bag_P1_S1_01,yolo,S1,1.42,1.5917975742460988,0.17179757424609887,True
bag_P1_S1_01,yolo,S1,1.4,1.5855692649745619,0.18556926497456194,True
bag_P1_S1_01,yolo,S1,1.32,1.4447842870222154,0.12478428702221533,True
bag_P1_S1_01,yolo,S1,1.3,1.4474606236341412,0.14746062363414114,True
bag_P1_S1_01,yolo,S1,1.28,1.3523978649931296,0.07239786499312961,True
bag_P1_S1_01,yolo,S1,1.25,1.3463705060413902,0.09637050604139019,True
bag_P1_S1_01,yolo,S1,1.21,1.3468117414599488,0.1368117414599488,True
bag_P1_S1_01,yolo,S1,1.17,1.1945559242164518,0.02455592421645192,True
bag_P1_S1_01,yolo,S1,1.16,1.1960276507583139,0.036027650758313934,True
bag_P1_S1_01,yolo,S1,1.11,1.0810513746164239,0.028948625383576232,True
bag_P1_S1_01,yolo,S1,1.1,1.082164581775762,0.017835418224238175,True
bag_P1_S1_01,yolo,S1,1.07,0.9583912691168959,0.11160873088310419,True
bag_P1_S1_01,yolo,S1,1.06,0.9624064898199634,0.0975935101800367,True
bag_P1_S1_01,yolo,S1,1.04,0.8497537425233772,0.19024625747662283,True
bag_P1_S1_01,yolo,S1,1.04,0.8531174846090082,0.18688251539099188,True
bag_P1_S1_01,yolo,S1,1.03,0.8522775503218138,0.17772244967818618,True
bag_P1_S1_01,yolo,S1,1.04,0.8428933596065551,0.19710664039344494,True
bag_P1_S1_01,yolo,S1,1.06,0.9597350842698285,0.1002649157301716,True
bag_P1_S1_01,yolo,S1,1.08,0.9569914253286278,0.12300857467137227,True
bag_P1_S1_01,yolo,S1,0.94,1.1164280966054485,0.17642809660544856,True
bag_P1_S1_01,yolo,S1,0.41,0.4861627605518432,0.07616276055184323,True
bag_P1_S1_01,yolo,S1,0.41,0.4861627605518432,0.07616276055184323,True
bag_P1_S1_01,yolo,S1,0.45,0.4940480520952896,0.044048052095289614,True
bag_P1_S1_01,yolo,S1,0.49,0.5048335802834445,0.014833580283444503,True
bag_P1_S1_01,yolo,S1,0.57,0.569057497198142,0.0009425028018579251,True
bag_P1_S1_01,yolo,S1,0.61,0.5635954274795048,0.046404572520495235,True
bag_P1_S1_01,yolo,S1,0.69,0.7167989984938777,0.02679899849387779,True
bag_P1_S1_01,yolo,S1,0.73,0.7078928567792251,0.022107143220774894,True
bag_P1_S1_01,yolo,S1,0.81,0.8654733258545357,0.05547332585453568,True
bag_P1_S1_01,yolo,S1,0.85,0.8592043400471394,0.009204340047139437,True
bag_P1_S1_01,yolo,S1,0.92,1.0041325220284514,0.08413252202845134,True
bag_P1_S1_01,yolo,S1,0.95,0.9989396133306586,0.04893961333065866,True
bag_P1_S1_01,yolo,S1,1.03,1.160034782991485,0.13003478299148497,True
bag_P1_S1_01,yolo,S1,1.06,1.160295563010906,0.10029556301090592,True
bag_P1_S1_01,yolo,S1,1.17,1.3115255902373937,0.14152559023739375,True
bag_P1_S1_01,yolo,S1,1.21,1.3116573595901924,0.1016573595901924,True
bag_P1_S1_01,yolo,S1,1.32,1.4517063719512517,0.13170637195125168,True
bag_P1_S1_01,yolo,S1,1.36,1.4479750501568482,0.08797505015684814,True
bag_P1_S1_01,yolo,S1,1.44,1.5901616939155494,0.15016169391554945,True
bag_P1_S1_01,yolo,S1,1.47,1.5865307872680634,0.11653078726806343,True
bag_P1_S1_01,yolo,S1,1.6,1.768690476539945,0.16869047653994484,True
bag_P1_S1_01,yolo,S1,1.64,1.7692009745680317,0.1292009745680318,True
bag_P1_S1_01,yolo,S1,1.75,1.9305452513654031,0.18054525136540311,True
bag_P1_S1_01,yolo,S1,1.78,1.9185866163541256,0.1385866163541256,True
bag_P1_S1_01,yolo,S1,1.95,1.9742756673700004,0.02427566737000042,True
bag_P1_S1_01,yolo,S1,2.01,1.9748913620622897,0.03510863793771013,True
bag_P1_S1_01,yolo,S1,2.03,1.99347956690504,0.03652043309495978,True
bag_P1_S1_01,yolo,S1,2.04,1.9859927102945074,0.05400728970549262,True
bag_P1_S1_01,yolo,S1,2.07,1.9739784097664135,0.09602159023358636,True
bag_P1_S1_01,yolo,S1,2.08,1.9479397993204026,0.13206020067959745,True
bag_P1_S1_01,yolo,S1,2.08,1.9479397993204026,0.13206020067959745,True
bag_P1_S1_01,yolo,S1,2.08,1.96603212537332,0.11396787462668012,True
bag_P1_S1_01,yolo,S1,2.08,1.96603212537332,0.11396787462668012,True
bag_P1_S1_01,yolo,S1,2.08,1.9790988119571324,0.10090118804286763,True
bag_P1_S1_01,yolo,S1,2.08,1.9790988119571324,0.10090118804286763,True
bag_P1_S1_01,yolo,S1,2.08,1.985129627248337,0.0948703727516631,True
bag_P1_S1_01,yolo,S1,2.08,1.985129627248337,0.0948703727516631,True
bag_P1_S1_01,yolo,S1,2.08,1.9358782885586896,0.14412171144131047,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.07,1.9669392919818403,0.10306070801815959,True
bag_P1_S1_01,yolo,S1,2.07,1.9669392919818403,0.10306070801815959,True
bag_P1_S1_01,yolo,S1,2.07,1.9609056939516438,0.10909430604835602,True
bag_P1_S1_01,yolo,S1,2.07,1.9609056939516438,0.10909430604835602,True
bag_P1_S1_01,yolo,S1,2.07,1.9548722157974316,0.1151277842025682,True
bag_P1_S1_01,yolo,S1,2.07,1.9548722157974316,0.1151277842025682,True
bag_P1_S1_01,yolo,S1,2.07,1.9548722157974316,0.1151277842025682,True
bag_P1_S1_01,yolo,S1,2.07,1.9548722157974316,0.1151277842025682,True
bag_P1_S1_01,yolo,S1,2.07,1.9800120077966097,0.08998799220339015,True
bag_P1_S1_01,yolo,S1,2.07,1.9800120077966097,0.08998799220339015,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.07,1.9669392919818403,0.10306070801815959,True
bag_P1_S1_01,yolo,S1,2.07,1.9669392919818403,0.10306070801815959,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.07,1.9428050197370388,0.12719498026296105,True
bag_P1_S1_01,yolo,S1,2.06,2.012024085202854,0.047975914797146135,True
bag_P1_S1_01,yolo,S1,1.32,0.1688971296157789,1.1511028703842212,False
bag_P1_S1_01,yolo,S1,2.05,0.4916532864837147,1.5583467135162852,False
bag_P1_S1_01,yolo,S1,2.05,0.4916532864837147,1.5583467135162852,False
bag_P1_S1_01,yolo,S1,2.05,1.7403922949924258,0.30960770500757406,False
bag_P1_S1_01,yolo,S1,1.46,0.47088639100641216,0.9891136089935878,False
bag_P1_S1_01,yolo,S1,2.06,1.7405364992808399,0.3194635007191602,False
bag_P1_S1_01,yolo,S1,1.26,2.4018993212669693,1.1418993212669692,False
bag_P1_S1_01,yolo,S1,2.07,1.9488386177672352,0.12116138223276463,True
bag_P1_S1_01,yolo,S1,2.06,1.942643824467752,0.11735617553224809,True
bag_P1_S1_01,yolo,S1,1.26,2.4018993212669693,1.1418993212669692,False
bag_P1_S1_01,yolo,S1,2.06,1.942643824467752,0.11735617553224809,True
bag_P1_S1_01,yolo,S1,2.06,1.9547100193083113,0.10528998069168871,True
bag_P1_S1_01,yolo,S1,2.06,1.9547100193083113,0.10528998069168871,True
bag_P1_S1_01,yolo,S1,2.06,1.960742996862553,0.09925700313744712,True
bag_P1_S1_01,yolo,S1,2.06,1.960742996862553,0.09925700313744712,True
bag_P1_S1_01,yolo,S1,2.06,1.9366108469135104,0.12338915308648968,True
bag_P1_S1_01,yolo,S1,2.06,1.9366108469135104,0.12338915308648968,True
bag_P1_S1_01,yolo,S1,2.06,1.9738146280291335,0.08618537197086651,True
bag_P1_S1_01,yolo,S1,2.06,1.9738146280291335,0.08618537197086651,True
bag_P1_S1_01,yolo,S1,2.06,1.9366108469135104,0.12338915308648968,True
bag_P1_S1_01,yolo,S1,2.06,1.9366108469135104,0.12338915308648968,True
bag_P1_S1_01,yolo,S1,2.06,1.9004125021239084,0.1595874978760916,True
bag_P1_S1_01,yolo,S1,2.01,1.8948633187152377,0.11513668128476207,True
bag_P1_S1_01,yolo,S1,2.01,1.8948633187152377,0.11513668128476207,True
bag_P1_S1_01,yolo,S1,1.84,1.81559296270584,0.02440703729416005,True
bag_P1_S1_01,yolo,S1,1.78,1.7244759014859425,0.055524098514057485,True
bag_P1_S1_01,yolo,S1,1.76,1.7393580731662832,0.020641926833716795,True
bag_P1_S1_01,yolo,S1,1.75,1.7122951772093213,0.03770482279067866,True
bag_P1_S1_01,yolo,S1,1.74,1.699776256059408,0.040223743940591916,True
bag_P1_S1_01,yolo,S1,1.72,1.6485956930588543,0.07140430694114563,True
bag_P1_S1_01,yolo,S1,1.71,1.6491102656535728,0.06088973434642719,True
bag_P1_S1_01,yolo,S1,1.66,1.6102312009272302,0.049768799072769765,True
bag_P1_S1_01,yolo,S1,1.65,1.6134174157534862,0.03658258424651373,True
bag_P1_S1_01,yolo,S1,1.62,1.548124570517545,0.07187542948245507,True
bag_P1_S1_01,yolo,S1,1.61,1.5473455879997435,0.06265441200025657,True
bag_P1_S1_01,yolo,S1,1.4,1.4989419921237435,0.09894199212374355,True
bag_P1_S1_01,yolo,S1,1.39,1.4988701627314107,0.10887016273141081,True
bag_P1_S1_01,yolo,S1,1.33,1.4562444091302316,0.1262444091302315,True
bag_P1_S1_01,yolo,S1,1.31,1.444617743820641,0.13461774382064084,True
bag_P1_S1_01,yolo,S1,1.29,1.4324146865374758,0.1424146865374758,True
bag_P1_S1_01,yolo,S1,1.28,1.4317616307123946,0.15176163071239457,True
bag_P1_S1_01,yolo,S1,1.26,1.3260348798886967,0.06603487988869672,True
bag_P1_S1_01,yolo,S1,1.25,1.3289959578896477,0.07899595788964775,True
bag_P1_S1_01,yolo,S1,1.17,1.2715470270257196,0.10154702702571972,True
bag_P1_S1_01,yolo,S1,1.15,1.2733623974878248,0.12336239748782485,True
bag_P1_S1_01,yolo,S1,1.12,1.2080902736223917,0.08809027362239163,True
bag_P1_S1_01,yolo,S1,1.11,1.208108004798155,0.09810800479815485,True
bag_P1_S1_01,yolo,S1,0.93,1.1962855039149154,0.26628550391491534,False
bag_P1_S1_01,yolo,S1,0.92,1.1962855039149154,0.27628550391491535,False
bag_P1_S1_01,yolo,S1,0.9,1.1886587860177755,0.2886587860177755,False
bag_P1_S1_01,yolo,S1,0.89,1.1896158390890461,0.2996158390890461,False
bag_P1_S1_01,yolo,S1,0.88,1.1611611476854053,0.28116114768540534,False
bag_P1_S1_01,yolo,S1,0.92,1.1604707900584836,0.2404707900584836,False
bag_P1_S1_01,yolo,S1,0.92,1.1487355152731307,0.22873551527313063,False
bag_P1_S1_01,yolo,S1,0.91,1.1459724940789733,0.23597249407897325,False
bag_P1_S1_01,yolo,S1,0.91,1.138067607409988,0.228067607409988,False
bag_P1_S1_01,yolo,S1,0.9,1.1365515050692285,0.2365515050692285,False
bag_P1_S1_01,yolo,S1,0.89,1.1303137760863844,0.24031377608638438,False
bag_P1_S1_01,yolo,S1,0.89,1.1309584564955433,0.24095845649554326,False
bag_P1_S1_01,yolo,S1,0.89,1.0999406659010873,0.2099406659010873,False
bag_P1_S1_01,yolo,S1,0.89,1.0985606709568354,0.2085606709568354,False
bag_P1_S1_01,yolo,S1,0.88,1.0971952100540747,0.21719521005407472,False
bag_P1_S1_01,yolo,S1,0.88,1.0971952100540747,0.21719521005407472,False
bag_P1_S1_01,yolo,S1,0.87,1.072200686244098,0.20220068624409804,False
bag_P1_S1_01,yolo,S1,0.87,1.0729070362649604,0.20290703626496043,False
bag_P1_S1_01,yolo,S1,0.87,1.0729070362649604,0.20290703626496043,False
bag_P1_S1_01,yolo,S1,0.86,1.0664256482540064,0.20642564825400644,False
bag_P1_S1_01,yolo,S1,0.86,1.0664256482540064,0.20642564825400644,False
bag_P1_S1_01,yolo,S1,0.86,1.0558325301689326,0.19583253016893265,True
bag_P1_S1_01,yolo,S1,0.85,1.0586424992137502,0.20864249921375022,False
bag_P1_S1_01,yolo,S1,0.85,1.0418747786796885,0.1918747786796885,True
bag_P1_S1_01,yolo,S1,0.85,1.0418747786796885,0.1918747786796885,True
bag_P1_S1_01,yolo,S1,0.84,1.036456232515353,0.19645623251535305,True
bag_P1_S1_01,yolo,S1,0.84,1.036456232515353,0.19645623251535305,True
bag_P1_S1_01,yolo,S1,0.84,1.0238160370167404,0.18381603701674043,True
bag_P1_S1_01,yolo,S1,0.84,1.0238160370167404,0.18381603701674043,True
bag_P1_S1_01,yolo,S1,0.83,1.0111749272284842,0.18117492722848427,True
bag_P1_S1_01,yolo,S1,0.83,1.0111749272284842,0.18117492722848427,True
bag_P1_S1_01,yolo,S1,0.83,1.0171581055922696,0.18715810559226964,True
bag_P1_S1_01,yolo,S1,0.83,1.0171581055922696,0.18715810559226964,True
bag_P1_S1_01,yolo,S1,0.83,1.0150886346489543,0.1850886346489543,True
bag_P1_S1_01,yolo,S1,0.83,1.0150886346489543,0.1850886346489543,True
bag_P1_S1_01,yolo,S1,0.83,1.0814518913663986,0.25145189136639867,False
bag_P1_S1_01,yolo,S1,0.84,1.0798553983763692,0.23985539837636927,False
bag_P1_S1_01,yolo,S1,0.89,1.2185646402501806,0.3285646402501806,False
bag_P1_S1_01,yolo,S1,0.92,1.2195232300041672,0.29952323000416714,False
bag_P1_S1_01,yolo,S1,0.98,1.358872082142708,0.37887208214270807,False
bag_P1_S1_01,yolo,S1,0.98,1.3571751366306604,0.3771751366306604,False
bag_P1_S1_01,yolo,S1,1.04,1.460531168591995,0.420531168591995,False
bag_P1_S1_01,yolo,S1,1.07,1.4617964657143343,0.39179646571433424,False
bag_P1_S1_01,yolo,S1,1.43,1.6149861406108499,0.18498614061084995,True
bag_P1_S1_01,yolo,S1,1.17,1.576122169308028,0.40612216930802814,False
bag_P1_S1_01,yolo,S1,1.2,1.592131536161798,0.3921315361617981,False
bag_P1_S1_01,yolo,S1,1.47,1.6048321898444502,0.13483218984445022,True
bag_P1_S1_01,yolo,S1,1.27,1.767788363313338,0.497788363313338,False
bag_P1_S1_01,yolo,S1,1.54,1.7506693855917936,0.2106693855917936,False
bag_P1_S1_01,yolo,S1,1.69,1.7084250538705368,0.018425053870536834,True
bag_P1_S1_01,yolo,S1,1.31,1.774632453070692,0.464632453070692,False
bag_P1_S1_01,yolo,S1,1.38,1.8961462507530837,0.5161462507530838,False
bag_P1_S1_01,yolo,S1,1.76,1.8950112984242686,0.13501129842426862,True
bag_P1_S1_01,yolo,S1,1.84,1.88122384223464,0.04122384223463982,True
bag_P1_S1_01,yolo,S1,1.42,1.8965676786049024,0.47656767860490246,False
bag_P1_S1_01,yolo,S1,2.0,1.997476110371298,0.0025238896287020918,True
bag_P1_S1_01,yolo,S1,1.57,2.019708483230547,0.44970848323054713,False
bag_P1_S1_01,yolo,S1,1.6,2.006474220817617,0.40647422081761686,False
bag_P1_S1_01,yolo,S1,2.03,1.9843139430604508,0.04568605693954897,True
bag_P1_S1_01,yolo,S1,1.71,2.24712117001004,0.5371211700100402,False
bag_P1_S1_01,yolo,S1,2.14,2.2282529159354443,0.08825291593544415,True
bag_P1_S1_01,yolo,S1,1.75,2.2471432113777623,0.4971432113777623,False
bag_P1_S1_01,yolo,S1,2.18,2.22864644155901,0.04864644155900999,True
bag_P1_S1_01,yolo,S1,1.84,2.358741629636207,0.5187416296362068,False
bag_P1_S1_01,yolo,S1,2.27,2.2881904081138082,0.018190408113808232,True
bag_P1_S1_01,yolo,S1,1.84,2.367698852205368,0.5276988522053678,False
bag_P1_S1_01,yolo,S1,2.27,2.305404997004384,0.03540499700438415,True
bag_P1_S1_01,yolo,S1,1.86,2.3506785308424947,0.4906785308424946,False
bag_P1_S1_01,yolo,S1,2.3,2.343386091756018,0.043386091756018264,True
bag_P1_S1_01,yolo,S1,1.87,2.3506785308424947,0.48067853084249457,False
bag_P1_S1_01,yolo,S1,2.3,2.343386091756018,0.043386091756018264,True
bag_P1_S1_01,yolo,S1,1.87,2.315823331140965,0.44582333114096473,False
bag_P1_S1_01,yolo,S1,2.3,2.2016399675206872,0.09836003247931258,True
bag_P1_S1_01,yolo,S1,1.87,2.315823331140965,0.44582333114096473,False
bag_P1_S1_01,yolo,S1,2.3,2.2016399675206872,0.09836003247931258,True
bag_P1_S1_01,yolo,S1,1.87,2.2897351780535593,0.4197351780535592,False
bag_P1_S1_01,yolo,S1,2.3,2.258066427639179,0.04193357236082074,True
bag_P1_S1_01,yolo,S1,1.86,2.2897351780535593,0.4297351780535592,False
bag_P1_S1_01,yolo,S1,2.3,2.258066427639179,0.04193357236082074,True
bag_P1_S1_01,yolo,S1,1.84,2.2649495581458736,0.42494955814587354,False
bag_P1_S1_01,yolo,S1,2.28,2.1795516733986515,0.10044832660134828,True
bag_P1_S1_01,yolo,S1,1.83,2.2414166110721263,0.41141661107212624,False
bag_P1_S1_01,yolo,S1,2.26,2.158237027825286,0.10176297217471397,True
bag_P1_S1_01,yolo,S1,1.78,2.1946672684043285,0.41466726840432844,False
bag_P1_S1_01,yolo,S1,2.22,2.152827658150757,0.06717234184924337,True
bag_P1_S1_01,yolo,S1,1.77,2.1957366760678854,0.42573667606788534,False
bag_P1_S1_01,yolo,S1,2.2,2.147103975490437,0.05289602450956332,True
bag_P1_S1_01,yolo,S1,1.73,2.094832228932745,0.36483222893274503,False
bag_P1_S1_01,yolo,S1,2.17,2.1014017939422565,0.06859820605774347,True
bag_P1_S1_01,yolo,S1,1.72,2.097338361295692,0.3773383612956922,False
bag_P1_S1_01,yolo,S1,2.15,2.069909945958223,0.08009005404177705,True
bag_P1_S1_01,yolo,S1,1.68,2.0825152783414054,0.40251527834140544,False
bag_P1_S1_01,yolo,S1,2.12,2.038303214343556,0.0816967856564439,True
bag_P1_S1_01,yolo,S1,1.67,2.0458390339505295,0.37583903395052953,False
bag_P1_S1_01,yolo,S1,2.1,2.023439901178373,0.07656009882162707,True
bag_P1_S1_01,yolo,S1,1.64,2.025045565080395,0.385045565080395,False
bag_P1_S1_01,yolo,S1,2.07,2.0003081374990734,0.0696918625009264,True
bag_P1_S1_01,yolo,S1,2.13,1.976282176920581,0.15371782307941895,True
bag_P1_S1_01,yolo,S1,1.63,2.0225710347400683,0.3925710347400684,False
bag_P1_S1_01,yolo,S1,2.06,1.9856409944727171,0.07435900552728292,True
bag_P1_S1_01,yolo,S1,2.08,1.9323220646269892,0.14767793537301088,True
bag_P1_S1_01,yolo,S1,20.03,8.821997371433058,11.208002628566943,False
bag_P1_S1_01,yolo,S1,1.6,1.937849648180488,0.337849648180488,False
bag_P1_S1_01,yolo,S1,2.03,1.8840258745649363,0.1459741254350635,True
bag_P1_S1_01,yolo,S1,19.67,9.056164085094402,10.6138359149056,False
bag_P1_S1_01,yolo,S1,1.59,1.9364793908409694,0.34647939084096935,False
bag_P1_S1_01,yolo,S1,2.02,1.8826321508755104,0.13736784912448963,True
